customer_id,tenure_months,monthly_charges,total_charges,contract_type,tech_support,city,signup_date,region_code,satisfaction,notes,churned
CUS000626,2,$39.41,78.82,One year,Yes,City_24,2020-01-30,APAC,2.0,free text note number 626 about this particular customer,1
CUS000627,52,$99.41,5169.32,Month-to-month,no,City_63,2022-03-07,APAC,4.0,free text note number 627 about this particular customer,1
CUS000628,55,$112.45,,One year,No,City_61,2023-10-17,APAC,4.0,free text note number 628 about this particular customer,0
CUS000629,28,$80.53,2254.84,One year,Yes,City_77,2023-03-19,APAC,2.0,free text note number 629 about this particular customer,1
CUS000630,3,$89.13,267.39,One year,No,City_43,2022-09-06,APAC,4.0,free text note number 630 about this particular customer,1
CUS000631,59,$101.99,6017.41,Month-to-month,Yes,City_32,2022-03-20,APAC,3.0,free text note number 631 about this particular customer,1
CUS000632,18,$53.24,958.32,Two year,Yes,City_78,2023-10-05,APAC,1.0,free text note number 632 about this particular customer,1
CUS000633,66,$80.44,5309.04,Month-to-month, Yes ,City_35,2021-07-29,APAC,3.0,free text note number 633 about this particular customer,1
CUS000634,26,$47.80,1242.8,Two year,No,City_12,2020-09-20,APAC,2.0,free text note number 634 about this particular customer,1
CUS000635,28,$52.72,1476.16,One year,no,City_76,2022-02-11,APAC,3.0,free text note number 635 about this particular customer,1
CUS000636,57,$54.21,3089.97,One year,No,City_32,2022-05-04,APAC,3.0,free text note number 636 about this particular customer,0
CUS000637,10,$66.34,663.4,Two year,Yes,City_32,2022-02-18,APAC,3.0,free text note number 637 about this particular customer,1
CUS000638,3,$73.74,221.22,Two year,No,City_60,2022-10-21,APAC,,free text note number 638 about this particular customer,0
CUS000639,54,$81.58,4405.32,Two year,Yes,City_30,2020-01-15,APAC,3.0,free text note number 639 about this particular customer,0
CUS000640,66,$33.73,2226.18,Month-to-month,Yes,City_70,2021-01-25,APAC,2.0,free text note number 640 about this particular customer,0
CUS000641,71,$120.67,8567.57,Month-to-month,Yes,City_68,2021-05-07,APAC,,free text note number 641 about this particular customer,1
CUS000642,10,$99.59,995.9,One year,No,City_14,2022-08-11,APAC,4.0,free text note number 642 about this particular customer,1
CUS000643,11,$88.59,974.49,Two year,Yes,City_37,2022-05-09,APAC,,free text note number 643 about this particular customer,1
CUS000644,25,$60.84,1521.0,One year,No,City_6,2023-10-10,APAC,3.0,free text note number 644 about this particular customer,1
CUS000645,51,$67.72,3453.72,Month-to-month, Yes ,City_51,2022-12-04,APAC,4.0,free text note number 645 about this particular customer,1
CUS000646,65,$84.03,5461.95,Month-to-month,no,City_33,2021-07-28,APAC,3.0,free text note number 646 about this particular customer,1
CUS000647,59,$80.54,4751.86,Month-to-month,no,City_22,2021-10-03,APAC,,free text note number 647 about this particular customer,1
CUS000648,27,$26.97,,One year,Yes,City_1,2023-07-26,APAC,3.0,free text note number 648 about this particular customer,0
CUS000649,66,$88.98,,Two year,no,City_54,2023-01-24,APAC,,free text note number 649 about this particular customer,0
CUS000650,19,$144.71,2749.49,Month-to-month,No,City_4,2020-03-08,APAC,3.0,free text note number 650 about this particular customer,1
CUS000651,9,$22.67,204.03,Month-to-month,No,City_29,2022-01-25,APAC,5.0,free text note number 651 about this particular customer,1
CUS000652,31,$95.49,2960.19,Month-to-month,Yes,City_41,2021-01-03,APAC,4.0,free text note number 652 about this particular customer,1
CUS000653,7,$79.46,556.22,Month-to-month,Yes,City_62,2021-07-08,APAC,5.0,free text note number 653 about this particular customer,1
CUS000654,49,$67.14,3289.86,Month-to-month,No,City_25,2023-07-17,APAC,2.0,free text note number 654 about this particular customer,1
CUS000655,71,$105.18,7467.78,Month-to-month,Yes,City_39,2020-12-29,APAC,,free text note number 655 about this particular customer,1
CUS000656,8,$39.66,317.28,Month-to-month,no,City_61,2021-11-11,APAC,3.0,free text note number 656 about this particular customer,1
CUS000657,9,$74.18,667.62,Two year,No,City_73,2023-04-11,APAC,1.0,free text note number 657 about this particular customer,1
CUS000658,13,$107.55,1398.15,Month-to-month,No,City_66,2023-04-04,APAC,4.0,free text note number 658 about this particular customer,1
CUS000659,13,$64.95,844.35,Two year,no,City_43,2023-10-15,APAC,1.0,free text note number 659 about this particular customer,1
CUS000660,38,$59.27,2252.26,Month-to-month,No,City_13,2022-11-07,APAC,4.0,free text note number 660 about this particular customer,1
CUS000661,41,$72.95,2990.95,Month-to-month,Yes,City_68,2022-12-30,APAC,4.0,free text note number 661 about this particular customer,1
CUS000662,68,$58.58,3983.44,One year,No,City_62,2021-08-24,APAC,2.0,free text note number 662 about this particular customer,0
CUS000663,32,$109.73,3511.36,Month-to-month, Yes ,City_35,2020-11-26,APAC,2.0,free text note number 663 about this particular customer,1
CUS000664,66,$46.70,3082.2,Two year,Yes,City_56,2022-11-07,APAC,2.0,free text note number 664 about this particular customer,0
CUS000665,54,$92.42,4990.68,Two year,Yes,City_53,2022-11-24,APAC,4.0,free text note number 665 about this particular customer,1
CUS000666,61,$37.83,2307.63,Two year,No,City_11,2023-02-06,APAC,4.0,free text note number 666 about this particular customer,0
CUS000667,14,$87.19,1220.66,Month-to-month,no,City_21,2022-01-27,APAC,,free text note number 667 about this particular customer,1
CUS000668,33,$67.31,2221.23,One year,no,City_68,2020-04-22,APAC,3.0,free text note number 668 about this particular customer,1
CUS000669,65,$15.00,975.0,One year,no,City_46,2023-10-19,APAC,1.0,free text note number 669 about this particular customer,1
CUS000670,54,$69.85,3771.9,N/A,no,City_5,2022-10-10,APAC,4.0,free text note number 670 about this particular customer,0
CUS000671,16,$42.58,681.28,Month-to-month,No,City_53,2020-01-10,APAC,5.0,free text note number 671 about this particular customer,1
CUS000672,61,$58.58,3573.38,Month-to-month,Yes,City_30,2020-10-08,APAC,4.0,free text note number 672 about this particular customer,1
CUS000673,55,$109.54,6024.7,Two year,No,City_15,2023-03-05,APAC,3.0,free text note number 673 about this particular customer,1
CUS000674,11,$41.29,454.19,Month-to-month,Yes,City_12,2022-10-24,APAC,3.0,free text note number 674 about this particular customer,1
CUS000675,5,$42.75,213.75,Month-to-month,no,City_43,2021-11-30,APAC,4.0,free text note number 675 about this particular customer,1
CUS000676,19,$107.02,2033.38,Month-to-month,Yes,City_24,2021-09-23,APAC,5.0,free text note number 676 about this particular customer,1
CUS000677,34,$72.98,2481.32,One year,Yes,City_73,2023-07-07,APAC,2.0,free text note number 677 about this particular customer,0
CUS000678,11,$109.62,1205.82,Month-to-month, Yes ,City_24,2022-08-18,APAC,4.0,free text note number 678 about this particular customer,1
CUS000679,3,$78.32,234.96,One year,Yes,City_16,2022-06-27,APAC,5.0,free text note number 679 about this particular customer,1
CUS000680,8,$47.32,378.56,Two year,No,City_5,2020-09-14,APAC,,free text note number 680 about this particular customer,1
CUS000681,23,$68.30,1570.9,Month-to-month,Yes,City_39,2020-01-12,APAC,3.0,free text note number 681 about this particular customer,1
CUS000682,28,$101.60,2844.8,Two year, Yes ,City_18,2023-03-08,APAC,3.0,free text note number 682 about this particular customer,1
CUS000683,23,$94.19,2166.37,Two year,Yes,City_66,2022-11-03,APAC,1.0,free text note number 683 about this particular customer,1
CUS000684,32,$70.02,2240.64,Two year,No,City_53,2023-10-31,APAC,2.0,free text note number 684 about this particular customer,0
CUS000685,52,$71.25,3705.0,One year,no,City_34,2022-03-10,APAC,4.0,free text note number 685 about this particular customer,0
CUS000686,18,$67.11,1207.98,Month-to-month,Yes,City_77,2022-10-21,APAC,3.0,free text note number 686 about this particular customer,1
CUS000687,33,$55.13,1819.29,Month-to-month,Yes,City_2,2020-12-24,APAC,,free text note number 687 about this particular customer,1
CUS000688,52,$119.65,,Two year,Yes,City_14,2021-11-21,APAC,3.0,free text note number 688 about this particular customer,1
CUS000689,5,$70.18,350.9,Month-to-month,Yes,City_42,2020-07-01,APAC,5.0,free text note number 689 about this particular customer,1
CUS000690,67,$40.93,2742.31,Month-to-month,no,City_12,2020-07-05,APAC,3.0,free text note number 690 about this particular customer,0
CUS000691,71,$57.74,4099.54,One year,No,City_36,2021-08-20,APAC,5.0,free text note number 691 about this particular customer,1
CUS000692,21,$88.67,1862.07,One year,no,City_3,2020-05-08,APAC,3.0,free text note number 692 about this particular customer,1
CUS000693,64,$86.49,,One year,No,City_74,2022-04-21,APAC,2.0,free text note number 693 about this particular customer,0
CUS000694,18,$66.48,1196.64,One year,No,City_63,2021-01-17,APAC,2.0,free text note number 694 about this particular customer,1
CUS000695,66,$52.82,3486.12,Month-to-month,Yes,City_53,2021-12-18,APAC,3.0,free text note number 695 about this particular customer,1
CUS000696,47,$70.61,3318.67,One year,Yes,City_79,2022-12-13,APAC,2.0,free text note number 696 about this particular customer,1
CUS000697,18,$26.98,485.64,Month-to-month, Yes ,City_62,2020-01-26,APAC,5.0,free text note number 697 about this particular customer,1
CUS000698,5,$36.54,182.7,Month-to-month, Yes ,City_24,2021-09-30,APAC,,free text note number 698 about this particular customer,1
CUS000699,28,$90.53,2534.84,Two year,No,City_29,2020-08-09,APAC,5.0,free text note number 699 about this particular customer,1
CUS000700,53,$57.68,3057.04,Two year,no,City_49,2020-06-14,APAC,1.0,free text note number 700 about this particular customer,0
CUS000701,17,$79.64,1353.88,One year,no,City_71,2022-10-18,APAC,5.0,free text note number 701 about this particular customer,1
CUS000702,37,$101.31,3748.47,Month-to-month,Yes,City_26,2021-12-13,APAC,5.0,free text note number 702 about this particular customer,1
CUS000703,9,$86.70,780.3,Month-to-month,Yes,City_66,2022-03-29,APAC,5.0,free text note number 703 about this particular customer,1
CUS000704,31,$70.53,2186.43,Two year,no,City_76,2023-02-10,APAC,4.0,free text note number 704 about this particular customer,1
CUS000705,3,$124.70,374.1,Two year, Yes ,City_7,2023-01-19,APAC,2.0,free text note number 705 about this particular customer,1
CUS000706,71,$87.16,6188.36,Month-to-month, Yes ,City_24,2020-05-12,APAC,3.0,free text note number 706 about this particular customer,1
CUS000707,36,$60.89,2192.04,One year,No,City_52,2021-09-13,APAC,3.0,free text note number 707 about this particular customer,0
CUS000708,60,$88.82,5329.2,Month-to-month,Yes,City_29,2022-02-15,APAC,2.0,free text note number 708 about this particular customer,1
CUS000709,9,$80.48,724.32,Month-to-month,No,City_72,2021-01-20,APAC,1.0,free text note number 709 about this particular customer,1
CUS000710,12,$48.00,576.0,One year,Yes,City_39,2022-04-06,APAC,,free text note number 710 about this particular customer,1
CUS000711,13,$71.88,934.44,Month-to-month, Yes ,City_52,2023-04-12,APAC,3.0,free text note number 711 about this particular customer,1
CUS000712,41,$65.76,2696.16,Two year,No,City_21,2022-11-27,APAC,4.0,free text note number 712 about this particular customer,1
CUS000713,62,$19.46,1206.52,Two year,no,City_77,2020-11-23,APAC,2.0,free text note number 713 about this particular customer,0
CUS000714,44,$65.57,2885.08,Month-to-month,Yes,City_41,2022-08-10,APAC,5.0,free text note number 714 about this particular customer,1
CUS000715,35,$62.72,2195.2,One year, Yes ,City_20,2020-03-31,APAC,5.0,free text note number 715 about this particular customer,0
CUS000716,67,$58.73,3934.91,Month-to-month,No,City_70,2020-10-02,APAC,1.0,free text note number 716 about this particular customer,1
CUS000717,14,$27.72,388.08,Month-to-month,no,City_47,2021-07-06,APAC,2.0,free text note number 717 about this particular customer,1
CUS000718,12,$60.88,730.56,Month-to-month,No,City_34,2022-02-28,APAC,4.0,free text note number 718 about this particular customer,1
CUS000719,48,$68.98,3311.04,Month-to-month,no,City_42,2021-11-07,APAC,1.0,free text note number 719 about this particular customer,1
CUS000720,61,$72.62,4429.82,N/A,Yes,City_22,2020-12-20,APAC,1.0,free text note number 720 about this particular customer,0
CUS000721,19,$40.82,775.58,One year,Yes,City_23,2020-11-09,APAC,2.0,free text note number 721 about this particular customer,1
CUS000722,19,$86.26,1638.94,Month-to-month,No,City_18,2021-05-07,APAC,2.0,free text note number 722 about this particular customer,1
CUS000723,38,$38.76,1472.88,Month-to-month,no,City_62,2023-12-04,APAC,5.0,free text note number 723 about this particular customer,0
CUS000724,56,$64.25,,N/A, Yes ,City_28,2021-10-04,APAC,5.0,free text note number 724 about this particular customer,0
CUS000725,21,$103.54,2174.34,One year,no,City_34,2020-12-13,APAC,4.0,free text note number 725 about this particular customer,1
CUS000726,59,$52.21,3080.39,One year,No,City_58,2022-08-07,APAC,3.0,free text note number 726 about this particular customer,0
CUS000727,37,$56.87,2104.19,Month-to-month,Yes,City_51,2020-07-01,APAC,5.0,free text note number 727 about this particular customer,1
CUS000728,51,$97.58,4976.58,Two year, Yes ,City_16,2020-04-14,APAC,4.0,free text note number 728 about this particular customer,1
CUS000729,45,$60.13,2705.85,One year,No,City_62,2022-09-19,APAC,1.0,free text note number 729 about this particular customer,1
CUS000730,35,$62.37,2182.95,One year,No,City_78,2020-01-23,APAC,2.0,free text note number 730 about this particular customer,0
CUS000731,39,$75.68,2951.52,Month-to-month,no,City_58,2020-08-02,APAC,4.0,free text note number 731 about this particular customer,1
CUS000732,71,$96.96,6884.16,One year,Yes,City_59,2021-03-07,APAC,4.0,free text note number 732 about this particular customer,1
CUS000733,29,$15.00,435.0,Month-to-month,No,City_8,2021-02-23,APAC,3.0,free text note number 733 about this particular customer,1
CUS000734,68,$48.72,3312.96,Month-to-month,No,City_31,2022-06-26,APAC,4.0,free text note number 734 about this particular customer,1
CUS000735,57,$44.13,2515.41,One year,no,City_4,2021-09-12,APAC,2.0,free text note number 735 about this particular customer,0
CUS000736,13,$42.14,547.82,Two year,Yes,City_9,2022-07-26,APAC,4.0,free text note number 736 about this particular customer,1
CUS000737,63,$48.06,3027.78,Month-to-month,no,City_65,2021-02-14,APAC,2.0,free text note number 737 about this particular customer,0
CUS000738,28,$48.46,1356.88,Month-to-month, Yes ,City_13,2020-11-10,APAC,,free text note number 738 about this particular customer,1
CUS000739,13,$77.73,1010.49,Month-to-month,No,City_52,2022-09-07,APAC,5.0,free text note number 739 about this particular customer,1
CUS000740,18,$47.20,849.6,One year,Yes,City_23,2020-05-12,APAC,3.0,free text note number 740 about this particular customer,1
CUS000741,10,$73.14,731.4,One year, Yes ,City_11,2020-07-29,APAC,,free text note number 741 about this particular customer,1
CUS000742,25,$80.29,2007.25,Month-to-month,Yes,City_60,2022-01-09,APAC,4.0,free text note number 742 about this particular customer,1
CUS000743,9,$51.30,461.7,Month-to-month,Yes,City_10,2022-08-24,APAC,4.0,free text note number 743 about this particular customer,1
